State Name,County Name,Total,Male,Male: Under 5 years,Male: 5 to 9 years,Male: 10 to 14 years,Male: 15 to 17 years,Male: 18 and 19 years,Male: 20 to 24 years,Male: 25 to 29 years,Male: 30 to 34 years,Male: 35 to 44 years,Male: 45 to 54 years,Male: 55 to 64 years,Male: 65 to 74 years,Male: 75 to 84 years,Male: 85 years and over,Female,Female: Under 5 years,Female: 5 to 9 years,Female: 10 to 14 years,Female: 15 to 17 years,Female: 18 and 19 years,Female: 20 to 24 years,Female: 25 to 29 years,Female: 30 to 34 years,Female: 35 to 44 years,Female: 45 to 54 years,Female: 55 to 64 years,Female: 65 to 74 years,Female: 75 to 84 years,Female: 85 years and over,Male: Under 5 years: With a disability,Male: Under 5 years: No disability,Male: 5 to 17 years,Male: 5 to 17 years: With a disability,Male: 5 to 17 years: No disability,Male: 18 to 34 years,Male: 18 to 34 years: With a disability,Male: 18 to 34 years: No disability,Male: 35 to 64 years,Male: 35 to 64 years: With a disability,Male: 35 to 64 years: No disability,Male: 65 to 74 years: With a disability,Male: 65 to 74 years: No disability,Male: 75 years and over,Male: 75 years and over: With a disability,Male: 75 years and over: No disability,Female: Under 5 years: With a disability,Female: Under 5 years: No disability,Female: 5 to 17 years,Female: 5 to 17 years: With a disability,Female: 5 to 17 years: No disability,Female: 18 to 34 years,Female: 18 to 34 years: With a disability,Female: 18 to 34 years: No disability,Female: 35 to 64 years,Female: 35 to 64 years: With a disability,Female: 35 to 64 years: No disability,Female: 65 to 74 years: With a disability,Female: 65 to 74 years: No disability,Female: 75 years and over,Female: 75 years and over: With a disability,Female: 75 years and over: No disability
Illinois,Vermilion County,64497,49.30616927919128,2.779974262368792,3.2265066592244604,3.0125432190644523,1.9551296959548505,1.072918120222646,2.7675705846783574,2.8187357551514025,2.86369908677923,5.852985410174116,6.3878940105741355,7.363133168984604,5.423508070142797,2.8435431105322726,0.9380281253391631,50.69383072080872,2.728809091895747,2.7536164472766176,3.060607470114889,1.8977626866365875,0.9411290447617718,2.654387025753136,2.775322883234879,2.868350465913143,5.518086112532366,6.528985844302835,7.549188334341133,6.063847930911515,3.7428097430888254,1.6109276400452737,0.02790827480347923,4.003286974587965,10.761740856163852,0.8372482441043769,9.924492612059476,11.090438314960386,1.0496612245530799,10.040777090407307,21.432004589360744,3.6559839992557794,17.776020590104967,1.48999178256353,4.218800874459276,3.81102997038622,1.702404763012233,2.1086252073739864,0.021706435958261626,3.9195621501775273,10.231483634897748,0.378312169558274,9.853171465339473,11.704420360636929,0.7674775570956789,10.93694280354125,22.86307890289471,4.021892491123618,18.84118641177109,1.5861202846644031,5.012636246647131,5.389397956494101,2.5365520876940013,2.8528458688000993
Illinois,Wabash County,11133,49.05236683733046,3.3144704931285367,2.9102667744543247,3.2156651396748406,1.7964609718853857,0.9341597053804006,2.6857091529686516,2.928231384173179,2.775532201562921,5.622922842001257,6.386418755052546,7.473277643043205,5.182789903889338,2.7485852869846403,1.0778765831312316,50.94763316266954,2.8294260307194827,2.443186921764125,3.4132758465822333,1.7066379232911166,0.9072127908021197,2.5869037995149555,2.766549896703494,2.802479116141202,5.793586634330369,6.449294889068535,7.913410581155124,5.3983652205155845,3.727656516662176,2.2096469954190243,0,3.4851342854576486,8.416419653283032,0.7365489984730081,7.679870654810024,9.763765382197072,0.7724782179107159,8.991287164286357,19.958681397646636,3.907302613850714,16.051378783795922,2.0300008982304862,3.1887182250965598,3.781550345818737,1.6886733135722625,2.0928770322464745,0,3.0809305667834366,8.048145154046528,0,8.048145154046528,9.79969460163478,1.1946465463037816,8.605048055330998,20.758106530135635,3.2785412736908293,17.479565256444804,1.3473457289140394,3.898320308991287,5.685798976017246,3.242612054253121,2.443186921764125
Illinois,Warren County,15267,48.503307788039564,2.698631034256894,3.157136307067531,2.829632540774219,1.847121241894282,2.2663260627497217,3.7662933123730924,2.593829829043034,2.6855308836051615,4.879806117770355,5.836117115346826,6.838278640204362,5.449662671120717,3.0261348005502064,0.6288072312831597,51.496692211960436,2.377677343289448,2.6593305823016964,2.8754830680552828,1.847121241894282,2.384227418615314,4.067596777362939,2.3121765900307856,2.469378397851575,5.2007598087378,6.045719525774547,7.866640466365363,5.7509661361105655,3.995545948778411,1.6440689067924281,0,3.0850854784830024,9.11115477827995,0.5240060260692998,8.58714875221065,12.661295604899456,0.5436562520468985,12.117639352852558,20.429684941376824,2.9737341979432763,17.455950743433547,1.4148162703871094,3.8710945175869522,3.6549420318333663,1.8733215431977468,1.7816204886356193,0,3.988995873452544,9.189755682190345,0.5109058754175673,8.678849806772778,12.83159756337198,0.5895067793279622,12.242090784044017,21.03229187135652,2.5807296783913016,18.451562192965216,1.6047684548372305,4.2444488111613285,5.168009432108469,2.3252767406825177,2.8427326914259514
Illinois,Washington County,13683,49.95980413651977,2.6675436673244173,2.6894686837681796,3.252210772491413,1.7905430095739239,0.9647007235255427,2.470218519330556,3.011035591610027,2.894102170576628,6.102462910180516,6.847913469268435,8.199956149967113,5.152378864284148,3.0841189797559014,0.8331506248629686,50.04019586348023,2.652926989695242,3.63224439084996,2.1267265950449463,1.775926331944749,0.8623839801213183,2.5652269239201932,2.8356354600599283,2.7552437330994666,5.832054374040781,6.913688518599723,7.512972301395893,5.166995541913323,3.266827450120587,2.141343272674121,0.0073083388145874445,2.923335525834978,8.331506248629687,0.2850252137689103,8.046481034860777,9.478915442519915,0.7162172038295695,8.762698238690346,21.552291164218374,2.302126726595045,19.25016443762333,1.235109259665278,3.866111232916758,3.7564861506979463,1.6882262661696998,2.068259884528247,0.04385003288752467,2.6383103120660674,8.0903310677483,0.19001680917927355,7.900314258569027,9.252356939267704,0.21194182562303587,9.040415113644668,20.631440473580355,2.3240517430388072,18.30738873054155,1.2643426149236279,3.8807279105459327,5.0062120879924,2.1998099831908204,2.806402104801579
Illinois,Wayne County,15938,49.36629439076421,3.0304931609988706,2.5348224369431547,3.7834107165265403,1.8760195758564437,0.9787928221859705,2.6101141924959217,2.8359894591542223,2.8485380850796838,5.5966871627556785,6.337056092357887,7.3409461663947795,5.439829338687414,2.8485380850796838,1.3050570962479608,50.63370560923579,3.149705107290752,2.7920692684151085,3.2312711758062496,1.8760195758564437,0.884678127745012,2.4909022462040404,2.622662818421383,2.622662818421383,5.7723679257121345,6.4311707867988455,7.146442464550132,5.973145940519513,3.5449868239427786,2.095620529552014,0,3.1559794202534825,8.620906010791817,1.0854561425523905,7.535449868239427,9.800476847785168,0.8156606851549755,8.984816162630192,19.55075919186849,3.011670222110679,16.539088969757813,2.1207177814029365,3.538712510980048,4.141046555402184,2.0642489647383613,2.0767975906638223,0,3.325385870247208,8.42640230894717,0.48312209813025475,7.943280210816915,9.085205170033882,0.6211569833103275,8.464048186723554,19.78918308445225,3.9528171665202656,15.836365917931985,1.5874011795708372,4.448487890575982,5.527669720165642,3.2312711758062496,2.2963985443593926
Illinois,White County,13729,48.91106417073348,2.89897297691019,3.7584674776021556,2.5639157986743393,1.8865175905018576,0.8886299074950834,2.4182387646587515,2.8261344599023963,2.9426760871148665,5.477456478986087,6.387937941583509,7.30570325588171,5.193386262655692,2.7969990530992788,1.566028115667565,51.08893582926651,2.6877412775875884,2.913540680311749,3.299584820453055,1.7481244081870493,0.8085075387865104,2.5129288367688836,2.709592832689926,2.9426760871148665,5.470172627285309,6.322383276276495,7.575205768810547,5.790662102119601,4.129943914341904,2.177871658533032,0.21123169932260177,2.855269866705514,8.274455532085366,1.1872678272270376,7.087187704858329,9.017408405564863,1.1289970136208027,7.88841139194406,19.098259159443515,3.7657513293029354,15.33250783014058,1.682569742880035,3.423410299366305,3.955131473523199,2.2361424721392673,1.7189890013839317,0,2.8334183116031757,8.172481608274456,0.313205623133513,7.859275985140942,9.06111151576954,0.5608565809600117,8.500254934809528,19.549857964891835,3.2121786000437034,16.337679364848132,1.8136790734940635,4.0206861388302135,5.732391288513366,3.8531575497122876,1.8792337388010778
Illinois,Whiteside County,52677,49.137194601059285,2.7640146553524305,2.76211629363859,3.4588150426182205,2.109079864077301,1.2756990717011218,2.712758889078725,2.754522846783226,2.414716100005695,5.670406439242933,6.57782333845891,7.396017237124361,5.300225905043947,2.5324145262638345,1.408584391669989,50.862805398940715,2.5760768456821763,2.712758889078725,3.128500104409894,1.959109288683866,1.0042333466218654,2.7773031873493172,2.555194866829926,2.7241490593617708,5.588776885547772,6.630977466446457,7.707348558194278,5.848852440343983,3.743569299694364,1.9059551606963192,0.04745904284602388,2.963342635305731,9.110237864722743,0.719479089545722,8.390758775177023,9.803139890274693,0.9852497294834558,8.817890160791238,20.654175446589594,3.232909998671147,17.421265447918447,1.2832925185564856,4.180192493877784,3.783434895685024,1.8490043092810902,1.9344305864039335,0.04556068113218293,3.0430738272870514,8.728667160240713,0.3758756193405091,8.352791540900203,9.748087400573304,0.6682233232720163,9.07986407730129,20.713024659718663,2.5646866753991304,18.148337984319532,1.19217115629212,4.721225582322456,5.3856521821667895,2.278034056609146,3.107618125557644
Illinois,Will County,505669,49.697331653710236,2.9028870664406954,3.2420417308555596,3.876844338885714,2.346001040206143,1.2889854825983005,3.077902738748074,2.7185767765079527,2.901700519509798,6.691333658974546,7.869772519177564,6.579600489648367,3.9555519519685807,1.7432351993102206,0.5028981408787171,50.30266834628977,2.729848972351479,3.143558335591069,3.608882490324698,2.2188427607782955,1.1730993990139795,2.884891104655417,2.5714449570766647,2.9054579181243065,6.769250240770148,7.9680581566202395,6.61579017104074,4.407824090462338,2.1816642902768413,1.12405545920355,0.014634078814402306,4.131754171206857,13.724195076225755,0.5978218953505159,13.126373180875236,14.058208037273396,0.6749474458588524,13.383260591414542,27.34061213956165,2.1684145162151527,25.1721976233465,1.0607729562223511,3.6357775540917086,2.528531509742539,1.1193092714799602,1.4092222382625788,0.006723765941752412,3.9765142810811027,13.129932821667929,0.32709143728407314,12.802841384383857,13.846013894464559,0.6397465535755603,13.206267340889,28.35174788250812,2.2674911849450927,26.08425669756303,1.1171339354399816,4.175260892006431,3.659508492709658,1.865845048836294,1.7936634438733638
Illinois,Williamson County,61474,49.18990142173927,2.976868269512314,2.9166802225331034,3.25178124084979,1.8088948173211439,0.907700816605394,2.622246803526694,3.170446042229235,3.128151738946546,6.383186387741159,6.671112990857924,6.833783388099033,5.151771480625956,2.6271269154439274,0.7401503074470508,50.810098578260735,2.729609265705827,2.3587207599960958,3.4974135406838665,1.7503334743143442,0.806845170315906,2.617366691609461,3.185086377980935,3.167192634284413,6.139180791879493,6.679246510719978,7.18352474216742,5.848000780817906,3.459999349318411,1.3875784884666686,0.053681231089566316,3.320102807691056,8.948498552233465,0.6718287406057846,8.276669811627679,10.635390571623777,1.0394638383706933,9.595926733253082,20.480203012655757,4.130201385951785,16.35000162670397,1.7031590591144223,3.5527214757458436,3.2420210170153236,1.9601782867553763,1.2818427302599473,0.09597553437225494,3.0142824608777694,8.551582782965156,0.3139538666753424,8.237628916289813,10.76064677749943,0.7141230438884731,10.046523733610957,21.334222598171586,3.9317435013176305,17.402479096853956,1.7763607378729218,4.266844519634317,4.533623971109738,2.18791684289293,2.345707128216807
Illinois,Winnebago County,226087,48.73433678185831,2.749826394264155,2.8228071494601634,3.0302494172597276,1.890865020987496,1.0978074811908691,2.8272302255326487,2.99619173150159,2.936922512130286,5.857479642792376,6.938479434907801,7.280383215310921,5.053364412814536,2.4149995355770124,0.8377306081287292,51.26566321814169,2.646768721775246,2.759557161623623,3.01432634339878,1.908999632884686,0.9951921163092083,2.8418263765718503,2.9528455859912333,3.0236148031509993,5.8986142502664904,7.0503832595416815,7.6125562283545705,5.631460455488374,3.089076329023783,1.8404419537611627,0.011942305395710501,4.054191528040091,11.193036309031479,0.7342306280325716,10.458805680998907,12.915382131657282,0.9226536687204483,11.992728462936835,23.893456943565972,3.4942300972634426,20.39922684630253,1.6812112151516894,3.9192877078292865,3.417710881209446,1.4507689517752016,1.9669419294342443,0.056173066120564205,3.828614648343337,10.72728639859877,0.5462498949519432,10.181036503646826,13.22101668826602,0.7236152454586067,12.497401442807416,25.03107210940921,3.9192877078292865,21.11178440157992,1.561345853587336,4.725614475843369,4.956056739219858,2.384922618284112,2.571134120935746
Illinois,Woodford County,37567,49.64995874038385,3.0292543988074643,3.385950435222403,3.6947320786860813,2.2360050043921524,1.2617456810498575,2.9014826842707695,2.5900391300875767,2.6805440945510686,5.983975297468523,6.8677296563473265,7.224425692762265,4.565176883967312,2.369100540367876,0.859797162403173,50.35004125961615,2.739106130380387,2.9866638272952324,3.609550935661618,2.1854287007213777,1.29901243112306,2.874863577075625,2.4755769691484546,2.8083158090877633,6.02390395826124,6.628157691591024,7.248382889237895,4.615753187638086,2.7045012910266992,2.1508238613676895,0.02395719647563021,3.441850560332207,9.790507626374211,0.6708015013176458,9.119706125056567,9.750578965581495,0.36201985785396756,9.388559107727527,20.302393057736843,2.0470093433066254,18.255383714430216,0.7826017515372534,3.7532941145153993,3.0931402560758112,1.1180025021960762,1.9751377538797348,0,2.880187398514654,9.335320893337236,0.30079591130513483,9.034524982032103,9.731945590544894,0.609577554768813,9.122368035776079,20.21721191471238,1.5652035030745068,18.652008411637873,0.8411637873665717,3.8704181861740357,3.9742327042350998,1.850027950062555,2.124204754172545
Indiana,Adams County,34060,49.77392836171462,4.982384028185555,4.815032295948327,3.9547856723429238,2.433940105695831,1.3241338813857897,3.2061068702290076,3.0005871990604813,2.877275396359366,5.358191426893717,5.645918966529654,5.687022900763359,3.7375220199647683,1.8878449794480328,0.8631826189078098,50.226071638285376,4.442160892542572,3.763945977686436,4.436288901937758,2.295948326482678,1.1215502055196713,2.918379330593071,2.9154433352906635,2.701115678214915,5.478567234292425,5.549031121550206,6.100998238402819,4.169113329418673,2.3957721667645333,1.937756899588961,0,5.211391661773341,11.69113329418673,0.5842630651790957,11.106870229007633,10.74574280681151,0.5196711685261304,10.22607163828538,17.017028772753964,2.401644157369348,14.615384615384617,1.2771579565472695,2.486788021139166,2.6629477392836174,1.2477980035231944,1.4151497357604228,0,4.52730475631239,10.907222548443922,0.7633587786259541,10.143863769817967,10.044039929536112,0.5813270698766881,9.462712859659424,17.469172049324722,2.1197886083382267,15.349383440986495,0.7985907222548444,3.517322372284205,3.69935408103347,1.7439812096300646,1.9553728714034058
Indiana,Allen County,293212,48.89874902800704,3.2897698593509133,3.2017789176432068,3.454156037269962,1.9900276932731265,1.183444060952485,3.1185626781987095,3.4957641569922107,3.228039780090856,6.146064963234792,6.465970014869788,6.536226348171289,4.220154700353327,1.844399274245256,0.7243905433611175,51.10125097199296,3.073203006698225,3.1799517072971093,3.2590753448017136,2.021404308145642,1.083857413748414,3.1901832121468425,3.467456993574615,3.2976140130690426,6.221437048961161,6.568626113528778,6.917179378743025,4.806078878081388,2.512857591094498,1.502325962102506,0.051839624571982046,4.559840661364474,12.014174044718496,0.9262922390625212,11.087881805655977,14.048538259007135,0.9723340108863212,13.076204248120812,22.874916442710393,3.3460431360244467,19.52887330668595,1.1503621952716805,3.5813677475683128,2.6632607123855774,1.198450268065427,1.4648104443201506,0.021827210346097706,4.287682632361568,11.784306235761157,0.5023668881219049,11.281939347639252,14.467347857522883,1.126829734117294,13.34051812340559,24.002428277151004,3.1383435875748606,20.864084689576142,1.2305089832612581,4.178546580631079,4.029848710148289,2.0074212515176733,2.0224274586306152
